"ccode","year","AGC","AIOEC","AMCO","AMSC","AOMR","APCC","ASCRubber","ATO","ATPC","AVRDC","AfrOPDA","CACB","CCPA","ECSC","GLACSEC","IAFC","IATTC","IBA","ICAC","ICCEC","ICCO","ICSG","ICfO","IGC","IJO","ILZSG","INRO","INSG","IOOC","IPC","IRC","IRSG","ISuC","ITC","ITPA","ITTO","IVWO","IWSG","Iocean","JNOLCRH","NASCO","NCRR","NPFSC","SAMI","UBEC","UKDWD","WARDA"
950,1986,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,-9,0,-1,0
950,1987,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-9,0,-1,0
950,1988,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-9,0,-1,0
950,1989,0,0,0,-1,0,1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
950,1990,0,0,0,-1,0,1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
950,1991,-1,0,0,-1,0,1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
950,1992,-1,0,0,-1,-1,1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
950,1993,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
950,1994,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
950,1995,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,0,-1,0
950,1996,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,0,-1,0
950,1997,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,-1,-1,0
950,1998,-1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,-1,-1,0
950,1999,-1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,-1,-1,0
950,2000,-1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,-1,1,0,-1,0,0,0,-1,-1,0,-1,-1,0
375,1950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1
375,1955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1
375,1960,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,1,-1,-1,-1,0,1,-1,1,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1
375,1965,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,1,-1,-1,-1,-9,1,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-1
375,1966,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,1,-1,-1,-1,-9,1,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-1
375,1967,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,1,-1,-1,-1,-9,1,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-1
375,1968,-9,-1,-9,0,-1,-9,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-1
375,1969,-9,-1,-9,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-1
375,1970,-9,-1,-9,0,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-9
375,1971,-9,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-9
375,1972,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-9
375,1973,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,1,0,1,-1,0,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-1,-1,-9
375,1974,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-9,-1,0,-1,1,0,1,-1,0,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-9,-1,-9
375,1975,0,0,-9,0,-1,0,0,-1,-1,0,-1,0,0,0,-9,-1,0,0,1,0,1,-1,0,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,-9,-1,-9
375,1976,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,1,0,1,-1,0,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,0,-1,-9
375,1977,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,0,-1,0
375,1978,0,0,-9,-1,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,1,-1,1,-1,-1,0,-1,0,-1,0
375,1979,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,0,0,-1,0,0,-1,0,1,-1,1,-1,-1,0,-1,0,-1,0
375,1980,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,0,0,-1,0,0,-1,0,1,-1,1,-1,1,0,-9,0,-1,0
375,1981,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,0,0,-1,0,0,-1,0,1,-1,1,-1,1,0,-9,0,-1,0
375,1982,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,0,0,-1,0,0,-1,0,-9,-1,1,-1,1,0,-9,0,-1,0
375,1983,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,0,0,-1,0,0,-1,0,-9,-1,1,0,1,0,-9,0,-1,0
375,1984,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,-1,1,0,0,0,-1,1,0,-1,0,1,-1,1,0,1,0,-9,0,-1,0
375,1985,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,-1,1,0,0,0,-1,1,-1,-1,0,1,-1,1,0,1,0,-9,0,-1,0
375,1986,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,-1,1,0,0,0,-1,1,-1,-1,0,1,-1,1,0,1,0,-9,0,-1,0
375,1987,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,-1,1,0,0,0,-1,1,-1,1,0,1,0,1,0,1,0,-9,0,-1,0
375,1988,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,-1,1,0,0,1,-1,1,-1,1,0,1,0,1,0,1,0,-9,0,-1,0
375,1989,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,-1,1,0,0,1,-1,1,-1,1,0,1,0,1,0,1,-1,-9,0,-1,0
375,1990,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,1,1,0,0,1,-1,-1,-1,1,0,1,0,1,0,1,-1,-9,0,-1,0
375,1991,-1,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,-1,1,1,1,1,1,1,1,0,0,1,-1,-1,-1,1,0,1,0,1,0,1,-1,-9,0,-1,0
375,1992,-1,0,0,-1,-1,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,1,0,1,0,1,0,1,-1,-9,0,-1,0
375,1993,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,-1,-1,1,0,1,0,1,0,-1,-1,0,0,-1,0
375,1994,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,0,1,0,-1,-1,0,0,-1,0
375,1995,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,0,1,-1,0,1,0,-1,-1,0,0,-1,0
375,1996,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,0,1,0,-1,-1,0,0,-1,0
375,1997,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,0,1,0,-1,-1,0,-1,-1,0
375,1998,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,0,1,0,-1,-1,0,-1,-1,0
375,1999,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,1,-1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,0,1,0,-1,-1,0,-1,-1,0
375,2000,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,0,0,1,-1,-1,1,1,-1,0,1,0,-1,-1,0,-1,-1,0
220,1950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
220,1955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1
220,1960,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,1,-1,-1,-1,0,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1
220,1965,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,1,-1,-1,-1,-9,1,-1,-1,-1,-1,1,-1,1,1,-9,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-1
220,1966,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,0,0,-1,1,-1,-1,-1,-9,1,-1,-1,-1,-1,1,-1,1,1,-9,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-1
220,1967,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,-1,-1,-1,-9,1,-1,-1,-1,-1,1,-1,1,1,-9,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-1
220,1968,-9,-1,-9,0,-1,-9,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-1
220,1969,-9,-1,-9,0,-1,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-1
220,1970,-9,-1,-9,0,-1,0,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-9
220,1971,-9,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,1,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-9
220,1972,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,1,-1,-1,0,-1,1,0,-1,-1,-9,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-9
220,1973,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,1,-1,-1,1,-1,1,0,1,-1,0,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-9
220,1974,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,1,-9,-1,1,-1,1,0,1,-1,0,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-9,-1,-9
220,1975,0,0,-9,0,-1,0,0,-1,-1,0,-1,0,0,1,-9,-1,1,0,1,0,1,-1,0,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-9,-1,-9
220,1976,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,1,0,-1,1,0,1,0,1,-1,0,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,-9
220,1977,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,-1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0
220,1978,0,0,-9,-1,-1,0,0,0,-1,0,-1,0,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,1,-1,-1,1,-9,1,1,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0
220,1979,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,1,1,-1,1,0,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0
220,1980,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,1,1,-1,1,0,-1,1,1,-1,0,-1,0,0,-9,0,-1,0
220,1981,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,1,1,-1,1,0,-1,1,1,-1,0,-1,0,0,-9,0,-1,0
220,1982,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,1,1,-1,1,0,-1,1,-9,-1,0,-1,0,0,-9,0,-1,0
220,1983,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,-1,1,1,-1,1,-9,1,1,-1,1,0,-1,1,-9,-1,0,0,0,0,-9,0,-1,0
220,1984,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,0,-1,1,0,-1,0,0,0,0,-9,0,-1,0
220,1985,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,-1,-1,1,0,-1,0,0,0,0,-9,0,-1,0
220,1986,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,-1,-1,1,0,-1,0,0,0,0,-9,0,-1,0
220,1987,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,0,0,0,0,0,0,-9,0,-1,0
220,1988,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,0,0,0,0,0,0,-9,0,-1,0
220,1989,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,-1,1,0,1,1,-1,1,-1,1,1,0,0,0,0,0,-1,-9,0,-1,0
220,1990,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,1,1,0,1,1,-1,-1,-1,1,1,0,0,0,0,0,-1,-9,0,-1,0
220,1991,-1,0,0,-1,0,0,0,0,0,1,-9,-1,0,1,0,-1,1,0,1,0,1,-1,1,1,1,1,1,1,1,0,1,1,-1,-1,-1,1,1,0,0,0,0,0,-1,-9,0,-1,0
220,1992,-1,0,0,-1,-1,0,0,0,0,1,-9,-1,0,1,0,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0,0,0,0,-1,-9,0,-1,0
220,1993,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,0,-1,0
220,1994,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,0,-1,0
220,1995,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
220,1996,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,0,-1,0
220,1997,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,-1,-1,0
220,1998,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,-1,-1,0
220,1999,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,-1,-1,0
220,2000,-1,-1,0,-1,-1,0,0,0,0,1,0,-1,0,-1,0,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,0,0,0,-1,-1,0,-1,-1,0
481,1960,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1
481,1965,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
481,1966,-9,-1,-9,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
481,1967,-9,-1,-9,1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
481,1968,-9,-1,-9,1,-1,-9,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
481,1969,-9,-1,-9,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
481,1970,-9,-1,-9,1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
481,1971,-9,-1,-9,1,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
481,1972,0,-1,-9,1,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
481,1973,0,-1,-9,1,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,1,-1,1,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
481,1974,0,-1,-9,1,-1,0,0,-1,-1,0,-1,-1,0,0,-9,-1,0,-1,0,0,1,-1,1,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-9,-1,-9
481,1975,0,0,-9,1,-1,0,0,-1,-1,0,-1,0,0,0,-9,-1,0,0,0,0,1,-1,1,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-9,-1,-9
481,1976,0,0,-9,1,-1,0,0,1,-1,0,-1,0,0,0,0,-1,0,0,0,0,1,-1,1,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,-9
481,1977,0,0,-9,1,-1,0,0,1,-1,0,-1,0,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0
481,1978,0,0,-9,-1,-1,0,0,1,-1,0,-1,0,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,0,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0
481,1979,0,0,-9,-1,-9,0,0,1,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,0,-1,-1,0,-9,0,0,-1,0,0,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0
481,1980,0,0,-9,-1,-9,0,0,1,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,-9,0,-1,0
481,1981,0,0,1,-1,-9,0,0,1,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,-9,0,-1,0
481,1982,0,0,1,-1,-9,0,0,1,-1,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,-9,-1,0,-1,0,0,-9,0,-1,0
481,1983,0,0,1,-1,-9,0,0,1,0,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,-9,-1,0,0,0,0,-9,0,-1,0
481,1984,0,0,1,-1,-9,0,0,1,0,0,-1,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-9,0,-1,0
481,1985,0,0,1,-1,-9,0,0,1,0,0,-9,-1,1,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,-9,0,-1,0
